,true,MLP,RF,SVR
0,2.957682227,2.8978259915917857,2.9300685918399996,2.8598087880117733
1,1.924011387,1.9138216492758016,1.9235993471300006,1.909331198215494
2,2.532970595,2.5857423684145275,2.5685930245299975,2.595866271549066
3,2.116431258,2.2550764918462964,2.1528866356500025,2.2746650858260486
4,1.491494465,1.522132737569595,1.511033459409999,1.5127470353268646
5,2.379425047,2.4835591237771535,2.4148906122700033,2.4865188905763933
6,3.826645492,3.5471343211459256,3.7658902155100042,3.7030566525787174
7,4.193280471,4.190203568110331,4.221217428889994,4.1991429426933795
8,2.184927125,2.1388570585390907,2.1796730864000016,2.1454626606475378
9,1.568680157,1.6649732344559467,1.5838777089000002,1.614799085037531
10,1.578885386,1.49224937780308,1.5558148536499987,1.4733273952739232
11,1.364006386,1.3030318542782218,1.3554135243000003,1.336522806718627
12,1.462881443,1.5909388219870857,1.4964228977099991,1.5574679516041074
13,2.158094799,2.105629700752861,2.1658422854699984,2.1198673763707774
14,2.553995486,2.5043660992436743,2.567189587949999,2.467576646390929
15,2.581464049,2.8060121299967347,2.6027407090200025,2.799581043222954
16,2.550763973,2.531826813363438,2.552295882219996,2.5516163097746034
17,3.752823103,3.7228595927455976,3.747827749900004,3.7005272038933112
18,2.826515356,2.736506820881553,2.800695183879997,2.744895758186664
19,2.33293262,2.2150079861365937,2.281094664870001,2.201798452906883
20,2.06278826,2.0272724138298868,2.050168768489999,2.000948401103475
21,2.686748254,2.652495940941667,2.662953469880002,2.6388783160149303
22,3.151563131,3.042691229527371,3.1239241936299953,3.0336128806609968
23,1.765960178,1.6388144210984263,1.73204401941,1.6347372230210193
24,2.672615567,2.5456299805891223,2.628202801820002,2.5536536004294477
25,4.68613705,4.816046122681135,4.742988820050005,4.83035120734795
26,2.143258279,2.165030457903514,2.126054738000001,2.1397322342221825
27,1.318516557,1.3360898139384907,1.3191969150899985,1.3661150657458259
28,2.430758757,2.492494349426082,2.444165627560003,2.487726987250509
29,3.452962319,3.4786941688242212,3.4585900081199963,3.481447913395929
30,2.747252606,2.8423297646686736,2.704382828309998,2.7895663924362983
31,1.720504866,1.6540900309065787,1.6886704543599993,1.6588365250589723
32,2.352057788,2.372182627484045,2.37237439279,2.386936321890679
33,1.442398919,1.4647441801906027,1.4491982407199993,1.4686591440578223
34,2.832378699,2.848076547310717,2.843391722790001,2.847567529695476
35,2.170394382,2.209332877836961,2.203857270950002,2.2072036398330344
36,1.853160834,1.7659700364120836,1.8268814724899978,1.7666915513113906
37,2.639232777,2.7759652941645636,2.683845767649998,2.748988528522628
38,4.65683897,4.647111783038403,4.571788678000005,4.538884167882306
39,2.903536014,2.7801320901384896,2.883319430059997,2.818636545554482
40,2.183236664,2.3666263751371424,2.2769572398499984,2.377481679439425
41,2.166197037,2.1894697285981817,2.172563059159998,2.1853798623057705
42,2.711387067,2.5550679116092483,2.659538378050001,2.541033906332327
43,3.324299607,3.326669120852532,3.3152748895200004,3.279478274530792
44,3.406989792,3.3710344218891386,3.3953934782599964,3.3689352177225134
45,1.289072732,1.2791289059890756,1.2949897265899983,1.267006931951157
46,1.761506865,1.7828585300662205,1.7458609998600003,1.7665221999022998
47,3.537918969,3.5878340973773306,3.5969903687799945,3.521321206384464
48,2.482315484,2.5501165724595927,2.5117453494699986,2.525988321681493
49,1.280462462,1.291360245453241,1.3023934777100015,1.250067162159156
50,2.740011244,2.544473888630583,2.6593263974899966,2.5597017239331805
51,1.890500553,1.8416255058560285,1.8722377708200022,1.8719049211910856
52,3.062150642,3.1413831225621434,3.064514552240003,3.13332182234181
53,4.507969435,4.585812256244276,4.516206151280005,4.599662638664944
54,2.928656721,2.991583123424545,2.926177578860001,2.99220108803454
55,2.317933911,2.3329896801061825,2.316839780090003,2.311007922021476
56,3.597273989,3.4574196201116694,3.5208180209899975,3.4548887060592457
57,2.642664529,2.6341196233864745,2.641202748770001,2.6421010975654746
58,2.140606235,2.1523268095778105,2.147297408450003,2.1752845499677
59,2.433339725,2.2974936689875265,2.389726214129998,2.3076952270975015
60,2.007507885,2.0134246833956637,2.0061453173399992,2.0259207686903418
61,2.664840783,2.6556810451850352,2.667385931829996,2.655663099356574
62,2.006391373,2.0378354923114013,2.004041585390004,2.048439175428875
63,3.714232126,3.711460005311025,3.6881134895700063,3.6627018372671056
64,1.790064345,1.7796044727432598,1.7897483200399988,1.7866688406252593
65,1.854995627,1.7730660793637838,1.8244962116799976,1.785652823912332
66,2.951070876,3.032153321448625,2.956594388919998,3.0105637259776254
67,3.373504153,3.3375850998286185,3.3520325094500003,3.302101222335112
68,3.904820065,4.035355277310094,3.9508237549200023,4.032618134884245
69,1.079345282,1.0619583619954054,1.0769997558700013,1.0563876553513354
70,1.730608242,1.693813460042437,1.717736000829999,1.6925515110172578
71,2.686306384,2.6974863682686454,2.6802065581600014,2.7076631136838474
72,3.0327853,3.0633825791823326,3.0547808177299998,3.003217658084583
73,3.304335395,3.3704065206781038,3.3105670949700023,3.3366961074797548
74,2.569655669,2.523821172530542,2.5412902774800044,2.530707764755833
75,3.422137419,3.9120289862299895,3.5287061124300028,3.8649469472292806
76,1.766956437,1.794240364632151,1.7745292553700012,1.7865082060422584
77,2.489966306,2.453869319492853,2.4910671673800047,2.473034101748251
78,2.563434749,2.4470237658218608,2.5303878846100023,2.4516586514744674
79,3.143782265,3.1651308504233553,3.1262269355200027,3.1645422300547774
80,1.810176651,1.8695854962381555,1.8090385414400023,1.8469974645383063
81,2.936546287,2.796180821357314,2.8937308915399997,2.8271418245909663
82,1.914345079,1.8980228726324397,1.9122011807799963,1.8970406799204937
83,2.293606078,2.2600899880778758,2.3186523156700023,2.2404918921817387
84,2.148473732,2.225116487937977,2.1578647968000033,2.2964101353426196
85,2.212012136,2.165154582333814,2.2202816115699995,2.198111291050691
86,3.369158255,3.315320002978145,3.299275451430002,3.2923359832979977
87,3.13502128,3.1848154459958065,3.1713934774499966,3.146095991602283
88,4.505602133,4.66343857168825,4.525890272980004,4.6517890776586714
89,2.613400435,2.4438181359283053,2.5390726231499974,2.47242340541324
90,1.464826942,1.4350320778093695,1.4268523419100005,1.414483660400005
91,2.785594641,2.6737508461194714,2.7561048935599968,2.684572929000892
92,1.625782258,1.6154086095747058,1.6230185661199983,1.5985327570773213
93,2.601222875,2.589698989906406,2.6055323269099984,2.599390431827228
94,3.977365718,4.069196846748719,4.0202039152699935,4.092066965546714
95,1.549445384,1.628912871534776,1.5552270514199977,1.6251161558660265
96,1.982101554,1.9096731993357634,1.9794727167699986,1.9153772798412192
97,1.883795762,1.97318589160071,1.9135143053500017,1.9744752570782664
98,1.56300053,1.7044504452307498,1.5768859712499994,1.6763498644302999
99,1.254323244,1.3286202026495126,1.2822324254000017,1.303752962675377
100,1.973888962,1.9011795400404996,1.9553759634799979,1.92499908477506
101,2.087372226,2.0730939408915514,2.0918780784700015,2.0927229633426854
102,2.33311834,2.3232502621076065,2.338834124579999,2.3232246469730637
103,2.745296569,2.7183234511648124,2.7448413824000015,2.721411706788331
104,1.78100548,1.7397062264541372,1.7880266154700022,1.7337332944934194
105,1.978753262,2.0340976379429017,1.983218772189999,2.0288095100741934
106,2.057867389,1.947401820259581,2.0224505115199984,1.9542790815755395
107,1.694627759,1.6635591924979451,1.693138481040002,1.6674164996028598
108,3.695566533,3.744744785456499,3.713665244499996,3.6819967403576173
109,2.507985819,2.4556629330550237,2.48292001395,2.461619513577373
110,2.867491058,3.0468806619430584,2.9002921782800026,2.967273670862878
111,4.684494375,4.70087941938627,4.691637455869993,4.593614159195411
112,3.466044201,3.5600473307751326,3.4723548012699945,3.5513428019966007
113,4.431384702,4.581122213538496,4.469245090740001,4.590769280942866
114,1.470893915,1.4607041717085174,1.4779450123900006,1.447536058539328
115,4.947378574,5.038230037592166,4.963312346230008,4.991994353423893
116,2.342101777,2.2016275524272904,2.265979118060001,2.215470459483402
117,2.007636239,1.9865761450420951,2.030255478259997,1.991450446814148
118,1.294117601,1.312315621042383,1.3071975931499986,1.278015610084236
119,2.374752927,2.3611037848014025,2.380829099780001,2.387421968277094
120,3.880452459,3.899549430200835,3.898265118870004,3.980627283583242
121,3.699486508,3.9714248599143946,3.7541697512900027,3.90214776535267
122,1.77414938,1.8067896737190614,1.7819564767000005,1.814489713659245
123,2.496078044,2.4976210610032297,2.511180918170001,2.5177463358840333
124,3.82097129,3.7170325194900786,3.825649154119995,3.7520897528306962
125,3.065806477,3.058055915209541,3.07192033379,3.0681351484938615
126,2.518915494,2.7614957103672126,2.574575357169999,2.7328249647609804
127,1.780092788,1.7840411469264423,1.7823033405599986,1.7963006492435674
128,2.301991555,2.331953770907104,2.32011271168,2.3303957311788377
129,2.640167693,2.4537755896823787,2.5927270267399973,2.4861210869948436
130,1.577544462,1.608298870093958,1.57901518783,1.600680901868282
131,3.438295466,3.386222693074811,3.402643762520001,3.318665706251813
132,2.982430581,2.9982742857855955,2.97733919258,2.972436519853934
133,3.181051421,2.977319071399672,3.1332128223300026,3.0171500768612534
134,2.815582175,2.855089239488772,2.81072651741,2.868425037676364
135,1.315543595,1.2688082605277953,1.303823044649998,1.2312172422808811
136,2.354491715,2.452281122377996,2.382460827619997,2.461759665261762
137,2.800515129,2.9817120056605386,2.8693574775999986,2.959603254175586
138,1.536909993,1.400221431580935,1.4144828590099994,1.4070245442927676
139,2.072891263,2.06425355988291,2.068159818970002,2.07367534651124
140,1.245775113,1.2125260132989315,1.222543023619998,1.1777161110850778
141,3.568429711,3.6769820306076038,3.589542553150002,3.643694119023299
142,1.879292278,1.897043335286222,1.8814158722900003,1.8991323483812796
143,2.411945502,2.411452105357963,2.4126795649300026,2.417609369414115
144,1.335098682,1.4078386442036726,1.3335659649999985,1.389932087652717
145,2.685698373,2.725781366901626,2.7135624193600005,2.7212727996438986
146,1.418110743,1.4498733747809287,1.423707508,1.4288721764459722
147,1.957203017,1.886950989107665,1.9468338817700017,1.9101541635277042
148,3.050535362,2.981110682108332,3.0205028082100025,2.9715674894002415
149,3.222927029,3.208274103749903,3.2352365971200014,3.2096563207472433
150,2.784135182,2.745563480720173,2.6963137166899998,2.7022497951278135
151,1.056025155,1.046192589905902,1.0595325432899998,1.0418390928983894
152,1.846882162,1.8403259195978088,1.883309630509998,1.849236265242757
153,2.792878247,2.823143224924179,2.80587009259,2.794229090285625
154,2.843486229,2.540499256668673,2.750425303080003,2.5749976753088406
155,2.131812237,2.1258744177636673,2.141580585769999,2.13002141899317
156,2.312369306,2.2842013330725517,2.3075848746499976,2.304707906877356
157,2.000592349,1.9453769991691658,1.9900493297599977,1.9390792172315747
158,2.062520261,2.0420023511345877,2.0568942326000013,2.04252005761124
159,2.269702061,2.284580505665534,2.266198739670002,2.2894318055606426
160,3.666968889,3.5971820130504573,3.5762230429999953,3.5383822752746092
161,1.541899018,1.481848843130565,1.5192311607599998,1.4764758341680175
162,4.115509119,4.001933049108345,4.0757468629600035,3.992375314921388
163,2.524551262,2.51915852821722,2.5102072094999968,2.5234481813358975
164,2.417364218,2.2632120638612094,2.3912723926599972,2.310593756560117
165,2.217983016,2.201788780961821,2.237798587860002,2.2102796174042476
166,2.843267782,2.797854851248831,2.827485011389998,2.765576202542283
167,2.575661818,2.529376556827173,2.569913303299996,2.5360901884053524
168,2.634326134,2.6825948434468945,2.6369926648399975,2.6791372518770533
169,1.255055803,1.4462187503015593,1.339300238010001,1.4326287763172383
170,2.084520672,2.11552924468107,2.086981919859999,2.109362441244588
171,1.741075588,1.779436818415264,1.75231555791,1.7790882663620669
172,2.624949174,2.5863631230477298,2.6281952882799975,2.620148727671676
173,2.35848879,2.2800654954377784,2.345746088829998,2.2681456491532286
174,1.602725898,1.6873584301023212,1.6092713304499993,1.6847428690881925
175,3.052574169,3.0474019479033205,3.0340457711300006,3.0185881660619733
176,3.013295171,3.0065619883855783,3.0132480475100003,2.9978828107340174
177,2.068746,2.02186922772109,2.0484430451000013,2.0393366365979526
178,2.139078471,2.248476769558421,2.1871664888400018,2.2391667043591967
179,1.712517618,1.678601940170317,1.7098584833300006,1.672254729409555
180,0.881312694,0.8289598463017332,0.8227410941700009,0.8867362688728209
181,1.903676125,1.8931382126563145,1.9017428292300014,1.8732359835857482
182,2.13407761,2.0883216134827993,2.1026048506599984,2.09907311419457
183,1.930084334,1.925805924914349,1.9277005018400024,1.9119087325684876
184,3.37193042,3.3953558784262707,3.3802881421300044,3.44652786895531
