,true,train_pre
0,2.957682227,3.02569162144007
1,1.611626262,1.6276089959943558
2,1.924011387,1.9346460122512
3,2.532970595,2.5661343915957957
4,1.793378211,1.7677522288026921
5,2.406205105,2.3922939796067553
6,2.116431258,2.08608316486448
7,2.575524985,2.5688270400517514
8,1.491494465,1.491501442123909
9,3.826645492,3.872772738469025
10,2.184927125,2.106326819364197
11,1.578885386,1.5890556159784979
12,1.364006386,1.377589931530922
13,1.462881443,1.488868826612846
14,2.924776487,2.928904297463918
15,2.158094799,2.1584369784953163
16,1.811674285,1.8234650236468248
17,2.501247468,2.5004308240041087
18,3.051405371,3.0334987340357746
19,2.553995486,2.6342252903750727
20,3.685079186,3.750808866732004
21,2.264589774,2.2667903489770005
22,2.581464049,2.5511596761798643
23,2.550763973,2.565008715399232
24,2.444020336,2.505356939902672
25,3.752823103,3.7930922199527277
26,2.33293262,2.3054266761199043
27,2.06278826,2.080471327663721
28,3.151563131,3.1905912025281946
29,2.315505149,2.357272825800921
30,3.128920013,3.1446208451550044
31,2.672615567,2.6479981803586825
32,4.68613705,4.684629259413369
33,2.143258279,2.1477767220878783
34,2.774590978,2.731859898951827
35,1.318516557,1.3340709036809295
36,2.430758757,2.462478688004839
37,3.452962319,3.418050261739305
38,2.168130477,2.161899731759315
39,1.720504866,1.728676458422276
40,2.352057788,2.370415808499048
41,1.442398919,1.4730963656033556
42,1.853160834,1.8485129638075009
43,2.639232777,2.643857822792879
44,4.65683897,4.563092870734557
45,2.903536014,2.892189752366128
46,4.5399576,4.518196133033817
47,2.183236664,2.1937980124789735
48,1.740211005,1.7389185121049715
49,2.166197037,2.170455509365827
50,3.324299607,3.3075698019032447
51,3.406989792,3.481729465006502
52,1.761506865,1.6824851595632857
53,3.537918969,3.4543136071766356
54,2.740011244,2.5897368820842925
55,1.890500553,1.9252752763255387
56,3.062150642,3.06106361595934
57,4.507969435,4.507044307835517
58,2.928656721,2.964956085863043
59,2.317933911,2.314486631991801
60,1.280393888,1.2760987157756438
61,3.597273989,3.595830531702625
62,2.642664529,2.6249426214064897
63,2.140606235,2.1314214745950073
64,2.433339725,2.4199053469631093
65,2.007507885,2.0247333239348313
66,2.664840783,2.687543124427824
67,3.110342434,3.1047648566400263
68,2.006391373,2.0008066798542106
69,3.714232126,3.758376891280527
70,1.790064345,1.7927994065402189
71,2.951070876,2.9282825770784457
72,1.920234235,1.9246253121789814
73,3.904820065,3.892754931608646
74,1.079345282,1.077700308528505
75,1.24450137,1.2287644071332657
76,1.730608242,1.7600074321695274
77,3.0327853,2.973998664569645
78,3.304335395,3.2988768521464733
79,2.569655669,2.5617198713764764
80,3.422137419,3.5163983401494354
81,2.489966306,2.516594017014912
82,2.563434749,2.545895759274727
83,1.810176651,1.810030765551955
84,2.936546287,2.934527263701703
85,1.914345079,1.9009318736422551
86,2.148473732,2.1670816073413333
87,2.67263808,2.6960936730480447
88,1.763540457,1.7642721151905327
89,1.446760022,1.4655063127081527
90,1.665932639,1.682569761921899
91,3.369158255,3.321953854567454
92,1.362772011,1.3514402155238145
93,3.13502128,3.1079480330957114
94,4.505602133,4.504072850276646
95,1.874458624,1.8746086657007917
96,2.613400435,2.6249551305584764
97,2.114561335,2.0762501113060132
98,1.464826942,1.457197210164578
99,2.785594641,2.8249735781778655
100,1.625782258,1.6126530167197113
101,2.601222875,2.606115183918723
102,3.977365718,3.9768607822968933
103,1.549445384,1.5563087405529443
104,2.970913423,2.970656227731633
105,1.883795762,1.9310273776370759
106,1.56300053,1.567306634017465
107,1.254323244,1.2551034985769376
108,1.903320706,1.892297365475882
109,1.973888962,1.9781355009910715
110,2.087372226,2.07402736179619
111,2.33311834,2.318848997715501
112,2.745296569,2.717632262454435
113,1.606939131,1.6384252510316366
114,1.78100548,1.8200856156886422
115,1.978753262,1.9770886366088072
116,2.057867389,2.037038208075847
117,1.694627759,1.7536472658503386
118,3.695566533,3.635762405311409
119,2.867491058,2.909282996528046
120,2.469046262,2.465279676060409
121,3.466044201,3.4842042524723262
122,2.595830059,2.512186460907312
123,1.470893915,1.4734820785373415
124,1.294117601,1.3054581036885016
125,2.374752927,2.3780339041701564
126,3.880452459,3.8812141804445144
127,3.699486508,3.6494711430541718
128,2.496078044,2.506761591652707
129,4.410649516,4.37472266665981
130,3.82097129,3.7409383603892206
131,3.065806477,3.102188039539059
132,2.518915494,2.5176522404817088
133,1.780092788,1.7774342283070634
134,1.075941257,1.0902321338082597
135,1.569704718,1.526869761385422
136,3.302845223,3.424464388039379
137,2.301991555,2.3055314874440627
138,1.577544462,1.5894354790330194
139,2.244764534,2.2486914227579033
140,2.982430581,2.966639937321549
141,2.815582175,2.8225489070037737
142,1.315543595,1.3139048704408915
143,1.352828727,1.3622777099433825
144,2.098419186,2.084592633274374
145,2.800515129,2.8152914722984055
146,1.536909993,1.4394887340372997
147,2.072891263,2.078133435760924
148,2.534109466,2.4987178490416335
149,1.245775113,1.2410849571942633
150,1.879292278,1.8849599921286149
151,1.335098682,1.3386957390220784
152,2.685698373,2.684798227606458
153,1.418110743,1.4475995543891949
154,1.957203017,2.0678575341118095
155,3.050535362,3.0482399785353382
156,3.222927029,3.2731455065551858
157,1.056025155,1.055518321498768
158,1.846882162,1.794994403327085
159,2.168591294,2.161094925633162
160,2.792878247,2.7554092686251295
161,2.131812237,2.1436193652969733
162,2.103991533,2.105884357597283
163,2.312369306,2.3284935920457337
164,2.911263232,2.886461045480296
165,2.062520261,2.0496411482475727
166,1.335067228,1.3329797112402673
167,2.421741491,2.4260462367722098
168,2.269702061,2.249618453228703
169,2.477287004,2.4716806169718653
170,3.666968889,3.621831794317934
171,1.541899018,1.5493792039368066
172,4.115509119,4.149180001990336
173,2.524551262,2.5453939626888147
174,2.417364218,2.3777683947742996
175,1.502688043,1.4808985992211199
176,2.261880789,2.2619904636211032
177,1.231884242,1.276703695905778
178,2.843267782,2.7260501535979293
179,3.072145809,3.1301656330699585
180,2.575661818,2.6063680755465466
181,2.271785415,2.3358939002678816
182,2.634326134,2.6467632389501814
183,1.255055803,1.4378564178819737
184,2.084520672,2.10682079351457
185,1.572005395,1.5985053028474299
186,1.677145955,1.6814972330717748
187,4.761335174,4.7976754052725035
188,2.624949174,2.589046977308946
189,1.671424848,1.680649171361792
190,2.866959761,2.8134937826497137
191,2.35848879,2.322915453948305
192,1.602725898,1.6078168187427513
193,3.052574169,2.9935801859450013
194,1.353069181,1.391761988250891
195,1.768342059,1.8151590716486041
196,2.068746,2.0993107058725484
197,2.139078471,2.166804481862015
198,1.712517618,1.6528660792100824
199,3.452708501,3.449264647831019
200,0.881312694,0.8724522843991148
201,2.13407761,2.133790221895828
202,1.930084334,1.9444051064020538
203,2.422136598,2.4162496051711506
204,2.2096384,2.216595536363298
205,1.450672674,1.4374241363699516
206,2.204644097,2.170264237115305
207,3.961687714,3.9800738588957203
208,1.568831518,1.5697107756301256
209,1.94369374,1.9915166488952476
210,2.907962837,2.9659914791432995
211,2.646200522,2.6507265820986223
212,4.64754275,4.630380575020768
213,1.873519519,1.8720531790907287
214,3.816822457,3.8184158075762666
215,2.101136148,2.130178552994109
216,2.417163603,2.4332363739435947
217,2.208413554,2.209006793923531
218,2.936852903,2.9353518286125895
219,4.851346215,4.681013280854997
220,2.301553828,2.2903775713641323
221,2.128190485,2.1444444663851265
