,true,MLP,RF,SVR
0,2.957682227,2.9213546676903506,2.9409298987399994,2.9619019219077356
1,1.611626262,1.6012969206182515,1.6028560085299985,1.5921740772511388
2,2.532970595,2.501288995109161,2.5575967329699965,2.5172985121935376
3,1.793378211,1.7419386986669034,1.7847399427400024,1.7188208721258253
4,2.406205105,2.3864364851469624,2.3994073232699993,2.4152418829296094
5,2.116431258,2.181476385383856,2.139943410250002,2.2576779861828085
6,2.575524985,2.3435796790413743,2.494312780779996,2.36913164897421
7,2.379425047,2.3850440320001325,2.386194347810003,2.4052257917695012
8,3.826645492,3.870783229979921,3.8473506895700047,3.902200713569816
9,4.193280471,4.2459814824288795,4.220182512219999,4.208040173953007
10,2.184927125,2.14658287411858,2.1682841917300015,2.148943134353286
11,1.568680157,1.615591752311653,1.57048755509,1.600449373030822
12,1.578885386,1.5425712977576977,1.5485223258899987,1.5240909104358846
13,2.924776487,2.945682709902778,2.9250573841999983,2.9418366193317715
14,2.158094799,2.104198399472346,2.127497948589999,2.0793861306675954
15,1.811674285,1.8146286020774063,1.8198476515400006,1.8558081422309676
16,2.501247468,2.511822810963263,2.5129850316400018,2.502035445502984
17,3.051405371,3.154411110529812,3.1313694478199956,3.2545674477895585
18,2.553995486,2.4410177662879087,2.5346638996299977,2.4494274404313456
19,3.685079186,3.6871286427165835,3.684600065849997,3.705296781371477
20,2.264589774,2.2517726562982467,2.2641046511500007,2.2740457663748215
21,2.581464049,2.5626020058599757,2.615530598800002,2.585592480177423
22,2.444020336,2.5933715590265307,2.513577463569998,2.6009022249580473
23,3.752823103,3.9576057584343864,3.827671028640004,3.9155806398985273
24,2.826515356,2.8978473574141415,2.833993208819997,2.901394000329481
25,2.06278826,2.0058072003991287,2.039381875689999,1.9910095133189099
26,2.686748254,2.616065421682621,2.6635454620300014,2.618417012593702
27,3.151563131,3.218178547800589,3.1751411454499974,3.251705697749382
28,2.315505149,2.246238288876174,2.311175708069998,2.267073519507086
29,1.765960178,1.8008662030008438,1.7727345731500004,1.8005432814043418
30,3.128920013,3.046534921014319,3.1112809865300006,3.063673816757458
31,2.672615567,2.6108701642323044,2.633836294190001,2.6025736001786113
32,4.68613705,4.648668362338244,4.654782470150005,4.639434303685522
33,2.143258279,2.0978537084365647,2.1225273256000023,2.108636554914466
34,2.774590978,2.642386746144008,2.7521533089699983,2.7046296366578435
35,1.318516557,1.3813457754061262,1.3192678517999987,1.3637478284782745
36,2.430758757,2.4968241147427768,2.4405005818200034,2.4778171253957524
37,2.168130477,2.0170460278604945,2.1167767434400018,2.0259738857594893
38,2.747252606,2.6786193292371854,2.73784205007,2.706152125178881
39,2.352057788,2.360233309110384,2.356208698649999,2.377764395770618
40,2.832378699,2.930894502964299,2.883377658630002,2.957214132125996
41,2.170394382,2.1100361055089008,2.1467966759700032,2.1055512909521834
42,2.639232777,2.702323205969967,2.637714769559997,2.6895501181827695
43,4.65683897,4.589627291028547,4.640322073460007,4.557053302420721
44,2.903536014,2.9283539338703997,2.9201361927199976,2.9969936662596433
45,4.5399576,4.531399184081035,4.507997791669996,4.481776320613897
46,2.183236664,2.185375802833245,2.1900912570099984,2.1984026603826563
47,1.740211005,1.7609859677649191,1.7383424303599995,1.7188996080249996
48,2.166197037,2.1758751105767793,2.172711341339999,2.1818790515549678
49,2.711387067,2.6609205035738484,2.6861956180800006,2.628204355012498
50,3.324299607,3.2799820821586403,3.3014035019199985,3.2237945105633785
51,3.406989792,3.560328943063616,3.474885099559996,3.5623033587829283
52,1.289072732,1.3581060655663617,1.2953408693599988,1.3375819605483117
53,1.761506865,1.7842176500057165,1.774298684180001,1.7662313772403646
54,3.537918969,3.3673631444856365,3.4848011313899963,3.3583839194788543
55,2.482315484,2.4357618703850896,2.4722432443299986,2.422150033332219
56,1.280462462,1.2980287932335601,1.2667915997400012,1.2452603213267124
57,2.740011244,2.546452274195663,2.676467917209997,2.5664064983909967
58,1.890500553,1.9313984149473549,1.915123833950001,1.9443871775713455
59,3.062150642,3.104984600576353,3.0709034367900028,3.1299239941712615
60,2.928656721,2.8573059223964714,2.8960296245200015,2.878247682850822
61,2.317933911,2.219954918684162,2.242023263250002,2.263921154218571
62,1.280393888,1.2421066432770147,1.2717147376800013,1.2098962837069802
63,3.597273989,3.6609524047871806,3.615611343139995,3.6479512135162198
64,2.642664529,2.548217758588818,2.620682265120001,2.562858747399791
65,2.007507885,2.0419387465059438,2.011175654979999,2.036997680050191
66,2.664840783,2.7734675034279785,2.706442295309996,2.768415194381351
67,3.110342434,3.2363685086333533,3.13477216548,3.2192920711588155
68,3.714232126,3.7708245446286264,3.726101126240005,3.6752542307817464
69,1.790064345,1.8456187155435397,1.8037238732399987,1.8478965194222723
70,1.854995627,1.819007892523679,1.8699159021199971,1.8503204800115514
71,3.373504153,3.390585964492989,3.396405209019999,3.423645981055525
72,1.920234235,1.9704209697108266,1.9134974689400004,1.9492489575714758
73,1.079345282,1.1240552545640274,1.0920183293400012,1.2029332370982266
74,1.24450137,1.2215284532290855,1.2544561247999984,1.192331109087644
75,1.730608242,1.68326612641314,1.7012683314699992,1.6886796652621006
76,2.686306384,2.7906747822114406,2.703824412530001,2.778772765516387
77,3.304335395,3.086215801420664,3.2317004280100035,3.112783229985616
78,2.569655669,2.6019777114795004,2.5754144679400044,2.6037804999060272
79,1.766956437,1.7929728110086203,1.7667885922900017,1.798461369927963
80,3.143782265,3.151502982722863,3.1403400473500023,3.154022412212003
81,1.810176651,1.8848485993979784,1.8196606991500022,1.867847547998223
82,2.293606078,2.230082677892804,2.273822929830003,2.2384604461974575
83,2.148473732,2.1791308096124875,2.149144901740003,2.166580432081582
84,2.67263808,2.734390776947297,2.6712786691300052,2.7220716013950956
85,2.212012136,2.16042796671584,2.2205870520699986,2.1802152906427636
86,1.763540457,1.7082433977431855,1.7610706666900011,1.7185233945963483
87,1.446760022,1.4376989472377515,1.450400846050002,1.457120020474874
88,1.665932639,1.7082095903590222,1.6761346465300013,1.729141019098397
89,3.369158255,3.119821228223282,3.233384860310001,3.161960520169358
90,1.362772011,1.3790791360719687,1.349449349280001,1.3381213656773059
91,3.13502128,3.198912703860497,3.160087783969997,3.1874207170902995
92,1.874458624,1.929758027727742,1.8786696491999997,1.9056782148978342
93,2.613400435,2.7354668503192108,2.609369924679996,2.726382456920141
94,2.114561335,2.097348977860227,2.1014552300199987,2.1154590130716047
95,1.464826942,1.4449078675441518,1.4422977163400006,1.4171575494471682
96,1.625782258,1.7404688716882522,1.6566891208700003,1.7421718816364615
97,3.977365718,3.9799413087809037,3.9806553168399943,3.8862069598243085
98,1.549445384,1.5620015079555603,1.5533278414399982,1.5360002613046304
99,1.982101554,1.9875463352629699,1.9946697141699985,1.9999906872585471
100,2.970913423,2.9823120441518376,3.0010384653000046,3.009424642746331
101,1.56300053,1.6929606950538167,1.5777500705300003,1.6835944637332059
102,1.254323244,1.3246000650061,1.2867896684900018,1.3316976355426684
103,1.903320706,1.9377745107219437,1.888826579069999,1.916562358094703
104,1.973888962,1.9181304563632766,1.9640519911899978,1.899393551032861
105,2.087372226,2.004738279514243,2.0806905993800022,2.02136842890759
106,2.745296569,2.6650130124342613,2.7255557632900023,2.678665062914235
107,1.606939131,1.6402011402462144,1.6055293267299988,1.6480188847721688
108,1.78100548,1.6892225307762185,1.783147626910002,1.7034320363466935
109,1.978753262,2.027202815934682,1.977854404979999,2.0230081767801167
