,true,MLP,RF,SVR
0,1.611626262,1.644120593362098,1.606902022419999,1.5970400813544168
1,1.924011387,1.8744904973027932,1.920606008580001,1.8809356838758187
2,1.793378211,1.721246743255312,1.7831438034800018,1.7158448778186361
3,2.406205105,2.509976820640846,2.419094413769999,2.488971691228693
4,2.575524985,2.680770454972279,2.578047668419996,2.668016953127931
5,1.491494465,1.5578856930321001,1.5100372526099997,1.5748291488510477
6,2.379425047,2.2311953289590476,2.3811690136300037,2.282758696085976
7,4.193280471,4.305036815949048,4.222156798889994,4.3015539981966295
8,1.568680157,1.5322890072689652,1.55147641444,1.519112263444581
9,1.578885386,1.559417494768237,1.5924139485499986,1.589063520763232
10,1.364006386,1.372946030398225,1.38290056174,1.4044419434059092
11,1.462881443,1.6147408128441343,1.5089175006799982,1.568811318759109
12,2.924776487,2.9637959465562767,2.9282639341099985,2.9310497869959082
13,2.158094799,2.1446966440943873,2.146823938329998,2.1666836373023486
14,1.811674285,1.8520086743835389,1.8050069453500013,1.849263099823514
15,2.501247468,2.4375905229326382,2.4778868566000014,2.487280514723805
16,3.051405371,3.179284483566361,3.0792650885899957,3.162705080486842
17,3.685079186,3.3957878297486572,3.638515995419999,3.504031926092587
18,2.264589774,2.24038301466179,2.2579789007199995,2.2576136400420364
19,2.581464049,2.482571980983844,2.606926202510002,2.526641684967594
20,2.550763973,2.4740359768041467,2.5175820318099964,2.4981252084178274
21,2.444020336,2.4709753388208986,2.4658206010399972,2.515630547670813
22,3.752823103,3.8098204906153805,3.7782761021400053,3.8270010072942298
23,2.826515356,2.780914217703007,2.828426771609997,2.7900744689378483
24,2.33293262,2.225245396353452,2.2806633045200018,2.23420814141621
25,2.686748254,2.5398312324717094,2.6420621279300014,2.5751617206438384
26,3.151563131,3.07963630516693,3.1493559558199964,3.0947196509036594
27,2.315505149,2.429194579117488,2.3447556980299975,2.443249707511091
28,1.765960178,1.6997266396864454,1.76571141739,1.7047145162794584
29,3.128920013,3.0578237166850104,3.1286029618100017,3.09785548867263
30,2.774590978,2.7755698335811654,2.780480774369999,2.7953875432551665
31,1.318516557,1.4184406421683435,1.3529742556699993,1.415346591897158
32,3.452962319,3.514691246677365,3.4748165912299993,3.5228096169029715
33,2.168130477,2.0919915867102206,2.132424217340002,2.1066446051758643
34,2.747252606,2.9153801891385935,2.794799069109999,2.8994923410775053
35,1.720504866,1.7468548307959495,1.7115215439499993,1.7634467094931525
36,1.442398919,1.502159552967258,1.456654064019999,1.4744830784562164
37,2.832378699,2.8406972511231277,2.8963167237600023,2.8988629764247307
38,2.170394382,2.1249568163549246,2.1516124404700023,2.148348302106646
39,1.853160834,1.8260283160424622,1.8517855843299986,1.824039876830554
40,2.639232777,2.619329234618111,2.645784779399998,2.650842003825444
41,2.903536014,2.8840561934191986,2.9073444130799984,2.9276855834344584
42,4.5399576,4.646493293172421,4.550589688129994,4.624538216233904
43,2.183236664,2.2022273177313103,2.1983699431299986,2.2287014217206784
44,1.740211005,1.7261412356641925,1.73725189784,1.7787153188497205
45,2.166197037,2.080847354981574,2.1417279568599987,2.0672645784420136
46,2.711387067,2.724766170809806,2.7194891949900017,2.722497081324808
47,1.289072732,1.3532578360395342,1.2950956055399983,1.330139900079375
48,1.761506865,1.8455078309843587,1.7738080571000003,1.8342269868147596
49,2.482315484,2.342240770950741,2.412841008939998,2.35830874991744
50,1.280462462,1.2731780651740103,1.295727418220001,1.2617791736844182
51,2.740011244,2.597555775187829,2.6772572931199967,2.59680843040012
52,1.890500553,1.88574273831221,1.8808487750600011,1.9238159002951947
53,3.062150642,3.080866437854477,3.0652281780500026,3.0956388024941472
54,4.507969435,4.658974134918131,4.513584072220002,4.6388602888271535
55,2.928656721,3.0351723659333367,2.936132636530002,2.9716271024020657
