,true,train_pre
0,2.957682227,2.9571219449650887
1,1.611626262,1.6052488114728214
2,1.924011387,1.9183390044160469
3,2.532970595,2.5509492415627393
4,1.793378211,1.7906142986872058
5,2.406205105,2.4113080622928056
6,2.116431258,2.1714602106619996
7,2.575524985,2.578907177551527
8,1.491494465,1.484559520205252
9,2.379425047,2.3828811446110594
10,3.826645492,3.8253723726400675
11,4.193280471,4.230754976961678
12,2.184927125,2.164108077064658
13,1.568680157,1.5850168678994736
14,1.364006386,1.3787840448192576
15,1.462881443,1.5127679164428718
16,2.924776487,2.88936149485462
17,1.811674285,1.7867495808028389
18,2.501247468,2.4998440359868583
19,3.051405371,3.0583218040035964
20,2.553995486,2.56717388510883
21,3.685079186,3.65079562577453
22,2.264589774,2.2713861090745664
23,2.550763973,2.584383643131459
24,2.444020336,2.4600078545601938
25,2.826515356,2.8022169755819877
26,2.33293262,2.3366629411291453
27,2.06278826,2.0592621982999884
28,2.686748254,2.690019759043695
29,2.315505149,2.3294735425643984
30,1.765960178,1.7723284903857652
31,3.128920013,3.158487597960196
32,2.672615567,2.6322798450385005
33,4.68613705,4.661151226086855
34,2.143258279,2.1375342271442643
35,2.774590978,2.762958221226252
36,2.430758757,2.413565275097112
37,3.452962319,3.452152237784563
38,2.168130477,2.1583656276875898
39,2.747252606,2.7269309486403777
40,1.720504866,1.7353818206188987
41,2.352057788,2.3971036656868034
42,1.442398919,1.4443528299340678
43,2.832378699,2.8395512608612306
44,2.170394382,2.1814110127898436
45,1.853160834,1.8571966861692717
46,4.65683897,4.657121549285861
47,4.5399576,4.535429153019979
48,1.740211005,1.7467046094232426
49,2.711387067,2.6753511715954525
50,3.324299607,3.3504443097124015
51,3.406989792,3.40743138293375
52,1.289072732,1.2732750598968234
53,3.537918969,3.599302571982374
54,2.482315484,2.4598143812520745
55,1.280462462,1.245892235866359
56,4.507969435,4.5276229038546365
57,1.280393888,1.2653242426912614
58,3.597273989,3.5574443224860306
59,2.140606235,2.15001160696036
60,2.433339725,2.4581000533979456
61,2.007507885,2.00635751390431
62,2.664840783,2.717625626225712
63,3.110342434,3.1988384636725673
64,2.006391373,2.0392949685342874
65,3.714232126,3.711065420786717
66,1.854995627,1.8561836435700407
67,2.951070876,2.9672620313507396
68,3.373504153,3.339470640684717
69,1.920234235,1.9219626944635426
70,3.904820065,3.8993734389391608
71,1.079345282,1.0945531614497792
72,1.24450137,1.2575102205074349
73,2.686306384,2.689363128463625
74,3.0327853,3.0778577514080414
75,3.422137419,3.531092246491445
76,1.766956437,1.7720789722485293
77,2.489966306,2.4984324564705354
78,2.563434749,2.538684640853472
79,3.143782265,3.139864407941619
80,2.936546287,3.0393713886452924
81,1.914345079,1.9317875411708083
82,2.293606078,2.2963630617726802
83,2.148473732,2.148738735114099
84,2.67263808,2.6809337455624336
85,2.212012136,2.242808281756239
86,1.763540457,1.7879359333749263
87,1.446760022,1.4759425968246667
88,1.665932639,1.6523959615399773
89,1.362772011,1.3894935544944995
90,3.13502128,3.1879757284777352
91,4.505602133,4.4370977643885885
92,1.874458624,1.8946295218982647
93,2.114561335,2.0605875227127894
94,1.464826942,1.460942007883798
95,2.785594641,2.7433210656470424
96,1.625782258,1.6685655535758046
97,2.601222875,2.599092693926334
98,1.982101554,1.9870192805658335
99,2.970913423,2.9443127569192686
100,1.883795762,1.8835179066759407
101,1.56300053,1.5654540700994743
102,1.903320706,1.886785580444969
103,2.087372226,2.0852416676231487
104,2.33311834,2.3167201564683815
105,1.606939131,1.6099220484349979
106,2.057867389,2.026906696400468
107,1.694627759,1.7059572260388531
108,2.507985819,2.490000358853982
109,2.867491058,2.8950299769904113
110,4.684494375,4.6537981872175225
111,2.469046262,2.477543993306207
112,3.466044201,3.4978150147689937
113,4.431384702,4.469342972866215
114,2.595830059,2.4827146535340643
115,4.947378574,4.959027952810125
116,2.342101777,2.3264722408959138
117,2.007636239,2.0421832145102066
118,1.294117601,1.3202356196504663
119,2.374752927,2.3836136760819153
120,3.880452459,3.8616393722802567
121,3.699486508,3.6485090100256614
122,1.77414938,1.758933969900082
123,2.496078044,2.5163999974216105
124,4.410649516,4.415949753286994
125,3.82097129,3.8628740332624645
126,3.065806477,3.072583110219143
127,1.780092788,1.8018187475755805
128,1.075941257,1.089351295017261
129,1.569704718,1.5452148343836765
130,3.302845223,3.263427478492828
131,2.301991555,2.3856584769048577
132,2.640167693,2.667806323343908
133,1.577544462,1.6137312681212836
134,3.438295466,3.419036886439688
135,2.244764534,2.2387829341901995
136,2.982430581,2.9626713179653663
137,3.181051421,3.1801796615335602
138,2.815582175,2.820396414060525
139,1.315543595,1.3006784053632134
140,2.354491715,2.368333206618412
141,1.352828727,1.3754887196582064
142,2.098419186,2.134286181935776
143,2.800515129,2.80113539900423
144,1.536909993,1.3783961523094068
145,2.072891263,2.0735883647280935
146,2.534109466,2.508992738454685
147,1.245775113,1.1964900887946255
148,3.568429711,3.544544596336357
149,1.879292278,1.8901666230232756
150,2.411945502,2.402372022439776
151,1.335098682,1.4195220780154654
152,2.685698373,2.7388619141872357
153,1.418110743,1.4436177584808876
154,1.957203017,2.0729303809575637
155,3.050535362,3.054357755103898
156,3.222927029,3.301251917257209
157,2.784135182,2.711734115105916
158,1.056025155,0.93693589478851
159,2.168591294,2.1626896719842987
160,2.843486229,2.838401364238846
161,2.131812237,2.1376684503967565
162,2.103991533,2.099033475110449
163,2.312369306,2.311824422255294
164,2.000592349,1.9900630166070248
165,2.911263232,2.9265522868958893
166,2.062520261,2.0499206277062476
167,1.335067228,1.3351825500227013
168,2.421741491,2.4522241785631453
169,2.269702061,2.2367420789079184
170,2.477287004,2.4387848811375386
171,1.541899018,1.5406848832190325
172,2.524551262,2.5359665851194055
173,2.417364218,2.4735998278127225
174,2.217983016,2.227605615256219
175,1.502688043,1.5076115576192985
176,2.261880789,2.259860354278055
177,1.231884242,1.1708154663865908
178,2.843267782,2.7904625307974626
179,3.072145809,3.096205700854369
180,2.575661818,2.583614194908897
181,2.271785415,2.2818768622705434
182,1.255055803,1.3181447164319104
183,1.572005395,1.5719698866089227
184,1.677145955,1.680730624063679
185,4.761335174,4.811276889985285
186,1.741075588,1.7311379051439897
187,1.671424848,1.6692558337614367
188,2.866959761,2.882232056943839
189,2.35848879,2.3661806439314184
190,1.602725898,1.5744102023099822
191,3.013295171,3.0092082738759056
192,1.353069181,1.4022818701275312
193,1.768342059,1.8000057914602723
194,2.068746,2.056188362042989
195,1.712517618,1.7009730990140945
196,3.452708501,3.424580111316613
197,1.903676125,1.9159928540100186
198,2.13407761,2.112228961837542
199,1.930084334,1.9453823757167372
200,3.37193042,3.3953770012082605
201,2.2096384,2.243747824703141
202,1.450672674,1.4649348574574188
203,2.204644097,2.160237582894908
204,3.961687714,3.842310457933344
205,1.85599337,1.8524730445108708
206,1.568831518,1.630439003312683
207,1.94369374,1.9791462301144664
208,1.736429175,1.746559231681931
209,1.841942293,1.898596674160245
210,1.588227424,1.6062585736455037
211,2.340779432,2.3130178248008986
212,3.158910337,3.1579991741859774
213,2.907962837,2.887185312952405
214,2.646200522,2.6490132561401407
215,4.64754275,4.6207384875124315
216,1.873519519,1.8778374504549682
217,3.816822457,3.8084034426045674
218,2.417163603,2.457796979526828
219,2.208413554,2.191318417342161
220,2.936852903,2.8732144261805663
221,4.851346215,4.8657424257518755
222,2.006460208,2.0010796966144047
223,2.684790024,2.7134712627396387
224,2.512814951,2.528281095798428
225,2.713064268,2.7337853143285438
226,1.737083748,1.65178249683207
227,1.595657667,1.5865317602611235
228,1.570963603,1.6075041828167018
229,2.386601955,2.3729977258591446
230,2.602749387,2.589772347032408
231,2.321110886,2.310976016060987
232,1.580180574,1.567828355815167
233,2.658389917,2.7010836624935477
234,1.892481954,1.8829289358289354
235,2.538824586,2.547224673056029
236,2.356383129,2.3453460830855017
237,2.145320297,2.181367909611058
238,1.406673841,1.4124055499680914
239,2.441214999,2.4358598031116734
240,1.245146826,1.2691561153183126
241,2.42157871,2.4509776349844548
242,2.968485343,2.9816209086946275
243,1.165785504,1.1656076598614769
244,3.046956408,3.0270946642311785
245,2.06612888,2.0479503041461244
246,1.587398888,1.5746761021891065
247,1.658346511,1.6495634354501616
248,4.094859945,4.1513117615799455
249,3.481717738,3.5234778278695744
250,3.387176186,3.3625747101614185
251,1.981337048,1.9809847724422645
252,2.382059801,2.366115623523569
253,1.298163735,1.2956982645607857
254,1.545261099,1.5250921968865392
255,4.368165257,4.418194553932875
256,1.742660013,1.745982170285699
257,2.443786204,2.4567523316504642
258,2.074280008,2.073550130221459
259,1.749188008,1.7068824968370466
260,2.030236603,1.99750925654801
261,2.387358354,2.380343269587941
262,2.437040162,2.470731023337748
263,1.588411105,1.6033390363095872
264,2.735080251,2.7367191179400425
265,1.305709706,1.3257798303422565
266,2.814115184,2.8991722850379857
267,4.332951567,4.32675952748922
268,3.726323831,3.823277714552354
269,1.722215957,1.7175064029156355
270,1.593197426,1.5913334318138213
271,2.260282427,2.1932070433952875
272,2.534797366,2.5228233971069387
273,3.003496908,2.9819439332577984
274,1.583499275,1.5701305497581102
275,2.349092056,2.3582773565614574
276,2.767142726,2.6824075143292556
277,2.980209356,2.951304441898295
278,0.988826407,0.9788977546385755
279,1.224856535,1.2253564768670722
280,3.358933297,3.275099020528676
281,1.765872077,1.7267283182030801
282,1.76183337,1.7770651857641653
283,2.603486633,2.6515938893883897
284,4.563062996,4.609687235658469
285,2.050589732,2.062494022792324
286,3.156300066,3.2118934835529815
287,4.00225068,4.029484099046261
288,2.776595866,2.761353566563795
289,1.031147811,1.027766411602086
290,3.425016895,3.501153983616609
291,1.702966273,1.7331372353977126
292,1.940715046,1.9115737681617455
293,2.020214623,2.0205398386789355
294,1.939694858,1.950859360676524
295,2.862324983,2.8195057472560228
296,1.912994427,1.931485759077452
297,1.759194269,1.5719297615857548
298,2.592906531,2.6401037804002505
299,1.650066361,1.6542629122528267
300,1.524243621,1.5301302380860216
301,1.8202146,1.850497984709105
302,1.493109186,1.5214372376808718
303,3.431781772,3.413540805332823
304,3.071125575,3.01910038250444
305,1.987044318,1.9853188333019414
306,2.130269074,2.0867308976417758
