,true,train_pre
0,2.957682227,2.9317746395040927
1,1.924011387,1.924719372846109
2,2.532970595,2.5700886011665682
3,2.116431258,2.154140165081374
4,1.491494465,1.5119132664940285
5,2.379425047,2.4162966948783007
6,3.826645492,3.7680829246579384
7,4.193280471,4.223675254674088
8,2.184927125,2.1809422123815216
9,1.568680157,1.5847999299268403
10,1.578885386,1.556720734933537
11,1.364006386,1.3562027208681122
12,1.462881443,1.497294197718553
13,2.158094799,2.1671033583958033
14,2.553995486,2.5686843474283276
15,2.581464049,2.6042561683233205
16,2.550763973,2.5537819697607667
17,3.752823103,3.750009942083473
18,2.826515356,2.8023259032049994
19,2.33293262,2.2824228440926357
20,2.06278826,2.051362489909429
21,2.686748254,2.6645039883762345
22,3.151563131,3.1257431147256276
23,1.765960178,1.7330525110411006
24,2.672615567,2.62973308655917
25,4.68613705,4.745750449938057
26,2.143258279,2.12729264441953
27,1.318516557,1.3199650243491934
28,2.430758757,2.4455887556980844
29,3.452962319,3.460603790125251
30,2.747252606,2.7059574692654698
31,1.720504866,1.689653691507453
32,2.352057788,2.3737557201085635
33,1.442398919,1.4500420439266115
34,2.832378699,2.845047302396662
35,2.170394382,2.205140478298653
36,1.853160834,1.8279451837209897
37,2.639232777,2.685408450795177
38,4.65683897,4.574450625715683
39,2.903536014,2.8849982577817057
40,2.183236664,2.278283010035415
41,2.166197037,2.1738280452912093
42,2.711387067,2.6610869080912685
43,3.324299607,3.3172052255526943
44,3.406989792,3.3973704637573308
45,1.289072732,1.2957437410878931
46,1.761506865,1.7468775364997697
47,3.537918969,3.5990847351144595
48,2.482315484,2.513207826252349
49,1.280462462,1.3031518030804605
50,2.740011244,2.6608748041044814
51,1.890500553,1.8733278909913968
52,3.062150642,3.0662988817632058
53,4.507969435,4.518835735780659
54,2.928656721,2.927881360961566
55,2.317933911,2.3181887720917294
56,3.597273989,3.522868035579122
57,2.642664529,2.6427406027958367
58,2.140606235,2.148547683524792
59,2.433339725,2.3911176446367084
60,2.007507885,2.0073134058762236
61,2.664840783,2.668939031150233
62,2.006391373,2.0052084490173683
63,3.714232126,3.6902609128150847
64,1.790064345,1.7907904103000094
65,1.854995627,1.8255585340804876
66,2.951070876,2.958315881367286
67,3.373504153,3.3539842477979143
68,3.904820065,3.95312414258229
69,1.079345282,1.0776268445746302
70,1.730608242,1.718736161542928
71,2.686306384,2.681767122356543
72,3.0327853,3.0565594797357014
73,3.304335395,3.3124946898648546
74,2.569655669,2.542769956950223
75,3.422137419,3.5307607199013598
76,1.766956437,1.7755624842505195
77,2.489966306,2.4925176041833765
78,2.563434749,2.5318612161053164
79,3.143782265,3.128047197399067
80,1.810176651,1.8100918635316672
81,2.936546287,2.89541578138926
82,1.914345079,1.9133145698545153
83,2.293606078,2.320002363029989
84,2.148473732,2.159121224791574
85,2.212012136,2.2215743820763274
86,3.369158255,3.3011964717067244
87,3.13502128,3.1732400377828136
88,4.505602133,4.528525496110843
89,2.613400435,2.540551011379458
90,1.464826942,1.4276831341009073
91,2.785594641,2.7577096499567406
92,1.625782258,1.6239635771143552
93,2.601222875,2.6070494116473397
94,3.977365718,4.0225446998911885
95,1.549445384,1.556132590452633
96,1.982101554,1.9806252750459334
97,1.883795762,1.9146284589981255
98,1.56300053,1.5778041213012592
99,1.254323244,1.2829790118929836
100,1.973888962,1.9565144912961077
101,2.087372226,2.093096085351916
102,2.33311834,2.340195922903101
103,2.745296569,2.74643958055884
104,1.78100548,1.7890677032585798
105,1.978753262,1.984373511626169
106,2.057867389,2.023628093840266
107,1.694627759,1.6941243197192088
108,3.695566533,3.7158275453871656
109,2.507985819,2.4843657070309493
110,2.867491058,2.9019808884725635
111,4.684494375,4.694369186159397
112,3.466044201,3.4743765978975913
113,4.431384702,4.4718473319191165
