,true,train_pre
0,2.957682227,2.942114746959842
1,1.611626262,1.6035017706371417
2,2.532970595,2.558627143092126
3,1.793378211,1.7854589826412743
4,2.406205105,2.400374001699455
5,2.116431258,2.1408055552951066
6,2.575524985,2.495317694926132
7,2.379425047,2.387155702967232
8,3.826645492,3.84890071856512
9,4.193280471,4.221882748508921
10,2.184927125,2.1691577547706524
11,1.568680157,1.571120276524377
12,1.578885386,1.5491461979251682
13,2.924776487,2.9262358376667374
14,2.158094799,2.1283550795805017
15,1.811674285,1.8205808357111826
16,2.501247468,2.5139974685030855
17,3.051405371,3.1326310207386525
18,2.553995486,2.535685070522464
19,3.685079186,3.6860845255206356
20,2.264589774,2.265016818545287
21,2.581464049,2.616584349443722
22,2.444020336,2.5145901391133436
23,3.752823103,3.829213129050616
24,2.826515356,2.8351349741541365
25,2.06278826,2.040203506285827
26,2.686748254,2.6646185570060186
27,3.151563131,3.1764203532051862
28,2.315505149,2.312106839554847
29,1.765960178,1.7734487763019184
30,3.128920013,3.112534466165778
31,2.672615567,2.634897419872005
32,4.68613705,4.656657799013122
33,2.143258279,2.1233824540151276
34,2.774590978,2.753262102467682
35,1.318516557,1.3197993612951318
36,2.430758757,2.441483815990642
37,2.168130477,2.117629555048107
38,2.747252606,2.7389450778166404
39,2.352057788,2.3571579731238206
40,2.832378699,2.8845393200784524
41,2.170394382,2.1476615820736735
42,2.639232777,2.6387774578105754
43,4.65683897,4.642191576487125
44,2.903536014,2.9213126635264337
45,4.5399576,4.509813983603303
46,2.183236664,2.1909736057284337
47,1.740211005,1.7390427775307944
48,2.166197037,2.173586688000292
49,2.711387067,2.6872778384000413
50,3.324299607,3.3027335785273695
51,3.406989792,3.476285068809904
52,1.289072732,1.2958627391005215
53,1.761506865,1.7750135174843653
54,3.537918969,3.4862050956323274
55,2.482315484,2.4732392670533954
56,1.280462462,1.2673019674888233
57,2.740011244,2.6775462184128007
58,1.890500553,1.9158954031963151
59,3.062150642,3.072140649030916
60,2.928656721,2.8971963832199266
61,2.317933911,2.242926534447811
62,1.280393888,1.2722270888733207
63,3.597273989,3.6170680084843125
64,2.642664529,2.6217380912782278
65,2.007507885,2.011985921792416
66,2.664840783,2.7075326726552973
67,3.110342434,3.136035109292932
68,3.714232126,3.727602305947917
69,1.790064345,1.8044505614283883
70,1.854995627,1.870669257896628
71,3.373504153,3.397773560121294
72,1.920234235,1.91426838295285
73,1.079345282,1.0924582840543615
74,1.24450137,1.2549615228059068
75,1.730608242,1.7019537421473774
76,2.686306384,2.7049137351770063
77,3.304335395,3.2330024224916922
78,2.569655669,2.5764520565098654
79,1.766956437,1.7675003999122474
80,3.143782265,3.1416052343632654
81,1.810176651,1.8203938080013995
82,2.293606078,2.2747390125464935
83,2.148473732,2.1500107539019675
84,2.67263808,2.6723548796772807
85,2.212012136,2.221481687000528
86,1.763540457,1.7617801706619722
87,1.446760022,1.4509851866904357
88,1.665932639,1.6768099312938471
89,3.369158255,3.23468753341943
90,1.362772011,1.349993018362337
91,3.13502128,3.1613609269942446
92,1.874458624,1.879426531705251
93,2.613400435,2.610421193297957
94,2.114561335,2.1023018688635275
95,1.464826942,1.442878792373952
96,1.625782258,1.6573565713782685
97,3.977365718,3.9822590518926337
98,1.549445384,1.553953649531701
99,1.982101554,1.9954733310331618
100,2.970913423,3.002247530189587
101,1.56300053,1.5783857179023586
102,1.254323244,1.2873080931041605
103,1.903320706,1.8895875536211983
104,1.973888962,1.9648432727184821
105,2.087372226,2.0815288725240766
106,2.745296569,2.726653841110762
107,1.606939131,1.60617616586938
108,1.78100548,1.7838660252956167
109,1.978753262,1.9786512472549043
110,3.695566533,3.7126088317271475
111,2.507985819,2.5013639051054244
112,2.867491058,2.840948450917047
113,4.684494375,4.733007676779889
114,2.469046262,2.4811454899368584
115,3.466044201,3.479352587170658
116,4.431384702,4.490781095940283
117,2.595830059,2.464896091650453
118,1.470893915,1.4708757654327445
119,4.947378574,4.916805745223595
120,2.342101777,2.3060845179059495
121,2.007636239,1.9829896773471287
122,1.294117601,1.298673884944955
123,2.374752927,2.3942489185564555
124,3.880452459,3.902961438293925
125,3.699486508,3.83335949700559
126,1.77414938,1.7605441574448264
127,2.496078044,2.5069165582794755
128,4.410649516,4.456934038686038
129,3.065806477,3.0870532949505094
130,2.518915494,2.5053671993417646
131,1.075941257,1.096868769094548
132,1.569704718,1.5060492496255335
133,3.302845223,3.2522882932060284
134,2.640167693,2.6426685846648788
135,3.438295466,3.4720308812038105
136,2.244764534,2.256342771403706
137,3.181051421,3.1418185764703828
138,2.354491715,2.3561612645794323
139,1.352828727,1.343697520169799
140,2.098419186,2.111920095715091
